Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,latitude,longitude
A3384,Data Analytcis Course,101.0,3286.0,$196.59,12.0,9.0,0.089,$1034,2024-11-02,London,tablet,analytics for data,51.505615,-0.105293
A3385,Software Engineer Course,142.0,4593.0,$230.69,20.0,5.0,0.035,$1537,2024/11/22,London,mobile,data analytics course,51.478617,-0.113318
A3386,Machine Learning Course,111.0,5689.0,$195.94,12.0,4.0,,$1377,2024-11-14,Paris,desktop,analytics for data,48.864557,2.374508
A3387,Software Engineer Course,152.0,5040.0,$238.61,30.0,9.0,0.04,$1795,15-11-2024,Paris,desktop,data analytics course,48.831913,2.340662
A3388,Data Analytcis Course,89.0,3623.0,$218.35,22.0,6.0,0.067,$1311,2024/11/01,Paris,mobile,learn data analytics,48.841803,2.330032
A3389,Machine Learning Course,115.0,3999.0,$216.67,16.0,6.0,0.031,$1777,2024/11/05,London,mobile,data analytics course,51.498117,-0.146635
A3390,Data Analytcis Course,131.0,4320.0,$223.08,30.0,7.0,0.058,,2024/11/04,Berlin,mobile,analytics for data,52.518257,13.412463
A3391,DevOps Course,153.0,4027.0,$182.11,10.0,5.0,0.033,$1332,2024-11-28,London,tablet,learn data analytics,51.517568,-0.150811
A3392,Software Engineer Course,108.0,,$208.9,10.0,,,$1313,2024/11/29,London,desktop,learn data analytics,51.503457,-0.149516
A3393,Data Analytcis Course,172.0,5712.0,$204.06,28.0,7.0,0.034,$1407,21-11-2024,Paris,tablet,analytics for data,48.868125,2.351909
A3394,Software Engineer Course,118.0,5514.0,$237.88,27.0,9.0,0.076,$1401,27-11-2024,London,mobile,analytics for data,51.501421,-0.113703
A3395,Data Analytcis Course,90.0,3776.0,$186.92,19.0,4.0,0.04,$1053,15-11-2024,Paris,tablet,learn data analytics,48.827637,2.348416
A3396,Data Analytcis Course,97.0,3370.0,$236.35,20.0,7.0,0.072,,2024-11-04,Paris,mobile,data analytics course,48.835657,2.376133
A3397,Machine Learning Course,149.0,3814.0,$213.11,13.0,7.0,0.047,$1057,2024/11/06,London,mobile,analytics for data,51.514907,-0.140705
A3398,Data Analytcis Course,137.0,5434.0,$182.57,10.0,7.0,0.051,$1852,2024/11/29,Paris,desktop,online data analytic,48.828175,2.364608
A3399,Data Analytcis Course,172.0,4079.0,$183.05,20.0,8.0,0.047,$1988,2024/11/28,Berlin,desktop,data analytics course,52.541627,13.392067
A3400,DevOps Course,116.0,4252.0,$180.05,18.0,8.0,0.069,$1568,17-11-2024,London,desktop,online data analytic,51.484538,-0.140099
A3401,Software Engineer Course,187.0,4793.0,$186.41,30.0,9.0,,$1120,2024-11-03,Berlin,desktop,data analytics course,52.497831,13.39826
A3402,DevOps Course,126.0,4140.0,$193.49,19.0,,,$1340,19-11-2024,Berlin,tablet,data analytics course,52.498538,13.413471
A3403,DevOps Course,123.0,5844.0,$201.7,12.0,6.0,,$1636,10-11-2024,Berlin,desktop,data analitics online,52.54711,13.385697
A3404,Machine Learning Course,132.0,5845.0,$249.74,19.0,,0.05,$1067,03-11-2024,Paris,mobile,analytics for data,48.885775,2.356328
A3405,Machine Learning Course,118.0,3371.0,$191.98,10.0,6.0,,$1458,13-11-2024,Paris,mobile,learn data analytics,48.828804,2.326956
A3406,Software Engineer Course,92.0,4853.0,$189.19,23.0,9.0,,$1189,18-11-2024,Berlin,desktop,online data analytic,52.512315,13.382088
A3407,Machine Learning Course,100.0,5781.0,$202.96,30.0,7.0,0.07,$1132,2024-11-18,Paris,desktop,data anaytics training,48.884286,2.362209
A3408,Data Analytcis Course,100.0,5435.0,$205.99,13.0,6.0,0.031,$1607,2024/11/27,Paris,tablet,analytics for data,48.846694,2.332489
A3409,Data Analytcis Course,89.0,3915.0,$207.63,10.0,7.0,,$1454,2024-11-02,London,desktop,data analytics course,51.492286,-0.111038
A3410,DevOps Course,147.0,4231.0,$186.73,20.0,5.0,,$1271,2024/11/15,Paris,desktop,learn data analytics,48.858731,2.338769
A3411,Software Engineer Course,153.0,3225.0,$240.34,20.0,8.0,0.052,$1313,2024-11-28,Paris,tablet,data analitics online,48.858285,2.364127
A3412,Data Analytcis Course,164.0,3996.0,$202.56,19.0,10.0,0.061,$1880,29-11-2024,Paris,desktop,data analitics online,48.855672,2.365653
A3413,Software Engineer Course,124.0,5949.0,$218.12,11.0,10.0,,$1019,06-11-2024,Paris,mobile,online data analytic,48.864422,2.354483
A3414,Machine Learning Course,189.0,5740.0,$231.73,28.0,5.0,,$1306,2024-11-03,Berlin,tablet,online data analytic,52.544749,13.381426
A3415,Software Engineer Course,142.0,5354.0,$247.32,17.0,4.0,0.048,$1828,2024/11/01,London,desktop,online data analytic,51.50785,-0.123582
A3416,Machine Learning Course,127.0,4587.0,$199.63,17.0,5.0,0.043,$1319,27-11-2024,Berlin,tablet,data analytics course,52.532526,13.399854
A3417,Machine Learning Course,174.0,3957.0,$181.56,12.0,3.0,,$1385,2024-11-02,London,desktop,data anaytics training,51.482062,-0.133308
A3418,Machine Learning Course,183.0,5971.0,$207.43,10.0,7.0,0.038,$1325,2024/11/25,Berlin,tablet,online data analytic,52.528434,13.40667
A3419,Machine Learning Course,190.0,3455.0,$213.11,18.0,7.0,0.037,$1730,2024-11-13,London,desktop,data anaytics training,51.520786,-0.133063
A3420,Machine Learning Course,116.0,5748.0,$188.91,11.0,7.0,,$1368,2024/11/14,Berlin,desktop,data analitics online,52.527207,13.43289
A3421,Software Engineer Course,199.0,4387.0,$206.92,20.0,9.0,0.038,$1054,24-11-2024,London,mobile,data anaytics training,51.493967,-0.126284
A3422,Machine Learning Course,181.0,4103.0,,24.0,8.0,0.044,$1103,2024/11/25,Berlin,mobile,data analitics online,52.540342,13.408227
A3423,Software Engineer Course,197.0,3253.0,$243.38,17.0,3.0,0.034,$1606,2024-11-22,Berlin,tablet,data analytics course,52.528997,13.382167
A3424,DevOps Course,136.0,4492.0,$205.0,10.0,4.0,,$1319,22-11-2024,Paris,tablet,online data analytic,48.838243,2.349117
A3425,Software Engineer Course,128.0,3153.0,$236.34,16.0,6.0,,$1050,2024-11-09,Paris,desktop,online data analytic,48.829258,2.377999
A3426,Machine Learning Course,163.0,4794.0,$204.35,26.0,3.0,0.052,$1978,16-11-2024,London,tablet,data analitics online,51.53058,-0.150788
A3427,Software Engineer Course,199.0,5210.0,$212.53,30.0,10.0,0.05,$1749,2024/11/26,Berlin,mobile,analytics for data,52.514701,13.433923
A3428,Machine Learning Course,169.0,5326.0,,30.0,5.0,0.03,$1030,25-11-2024,Paris,desktop,data analitics online,48.837169,2.371398
A3429,Software Engineer Course,138.0,3961.0,$247.45,13.0,3.0,0.022,$1601,2024-11-18,Berlin,mobile,data analytics course,52.504295,13.396429
A3430,Machine Learning Course,,5937.0,$231.01,25.0,4.0,0.057,$1448,20-11-2024,Berlin,tablet,online data analytic,52.546215,13.377572
A3431,Machine Learning Course,154.0,4904.0,$247.11,11.0,8.0,0.052,,22-11-2024,Paris,tablet,learn data analytics,48.88084,2.366421
A3432,Machine Learning Course,105.0,3149.0,$233.19,13.0,10.0,0.095,$1135,2024/11/09,Berlin,tablet,learn data analytics,52.547425,13.417269
A3433,Data Analytcis Course,89.0,5963.0,$209.41,29.0,9.0,0.101,$1066,2024/11/18,Paris,desktop,online data analytic,48.828419,2.332257
A3434,DevOps Course,125.0,3808.0,$191.42,29.0,7.0,0.056,$1783,2024-11-10,Paris,tablet,data analytics course,48.860114,2.33208
A3435,Machine Learning Course,175.0,3938.0,$186.09,22.0,9.0,,$1218,2024-11-05,Paris,mobile,analytics for data,48.873172,2.333659
A3436,Machine Learning Course,175.0,5521.0,$207.4,25.0,3.0,0.017,$1616,04-11-2024,Paris,mobile,online data analytic,48.838254,2.335722
A3437,DevOps Course,183.0,,$198.12,27.0,10.0,0.055,,2024/11/22,Berlin,mobile,data analytics course,52.522546,13.389934
A3438,Software Engineer Course,182.0,5466.0,$206.3,26.0,4.0,0.037,$1816,2024-11-18,London,tablet,data analytics course,51.50764,-0.126214
A3439,Software Engineer Course,,4528.0,$235.96,30.0,4.0,,$1926,28-11-2024,Berlin,mobile,data anaytics training,52.536376,13.415757
A3440,Data Analytcis Course,168.0,4904.0,$220.19,23.0,6.0,0.036,$1870,2024-11-11,Berlin,desktop,learn data analytics,52.499398,13.404546
A3441,DevOps Course,150.0,5057.0,$220.26,24.0,5.0,0.033,,01-11-2024,Paris,desktop,data anaytics training,48.886319,2.336182
A3442,Data Analytcis Course,152.0,3390.0,$209.39,18.0,6.0,0.039,$1620,2024/11/04,Berlin,desktop,online data analytic,52.494416,13.407698
A3443,DevOps Course,113.0,3532.0,$247.57,29.0,6.0,0.055,$1273,2024-11-20,Berlin,mobile,learn data analytics,52.535137,13.387938
A3444,Machine Learning Course,93.0,3683.0,$201.45,11.0,10.0,0.108,$1331,2024/11/14,Berlin,mobile,learn data analytics,52.519037,13.422672
A3445,DevOps Course,141.0,5031.0,$189.92,23.0,5.0,0.035,$1093,2024/11/01,London,desktop,data analitics online,51.508025,-0.143137
A3446,Software Engineer Course,191.0,5660.0,$192.49,21.0,5.0,0.056,$1023,03-11-2024,London,mobile,data analytics course,51.520026,-0.124526
A3447,Data Analytcis Course,187.0,3450.0,$234.31,18.0,9.0,,$1609,2024/11/18,London,tablet,online data analytic,51.503732,-0.146056
A3448,Machine Learning Course,118.0,4804.0,$227.98,28.0,9.0,0.039,$1064,28-11-2024,Berlin,mobile,learn data analytics,52.519262,13.381958
A3449,Software Engineer Course,184.0,5983.0,$242.62,25.0,6.0,,$1538,2024-11-03,Berlin,desktop,data analytics course,52.502958,13.423516
A3450,Machine Learning Course,167.0,5051.0,$202.95,21.0,10.0,0.06,$1812,2024-11-10,Berlin,mobile,learn data analytics,52.50846,13.428584
A3451,Software Engineer Course,162.0,3815.0,$221.44,13.0,7.0,0.04,$1728,2024/11/21,Paris,desktop,data analytics course,48.884547,2.371161
A3452,Data Analytcis Course,125.0,5370.0,$183.67,18.0,10.0,0.042,$1815,14-11-2024,London,tablet,data analytics course,51.509418,-0.12732
A3453,DevOps Course,102.0,4451.0,$219.15,29.0,7.0,,$1491,29-11-2024,Berlin,mobile,data analitics online,52.543903,13.414242
A3454,Data Analytcis Course,141.0,4243.0,$190.94,24.0,6.0,,,2024/11/22,London,desktop,data anaytics training,51.493791,-0.122096
A3455,Software Engineer Course,121.0,3844.0,$242.19,29.0,3.0,,$1897,2024/11/10,Berlin,mobile,learn data analytics,52.534508,13.393955
A3456,Software Engineer Course,142.0,4023.0,$186.79,17.0,3.0,0.021,$1172,2024/11/23,London,tablet,data anaytics training,51.530841,-0.126048
A3457,Software Engineer Course,150.0,4409.0,$223.45,23.0,7.0,0.047,$1578,2024-11-13,Paris,desktop,learn data analytics,48.859707,2.372183
A3458,Machine Learning Course,117.0,3109.0,$239.1,21.0,3.0,0.026,,2024/11/27,London,tablet,data analytics course,51.520411,-0.114583
A3459,Data Analytcis Course,142.0,5613.0,$180.45,11.0,9.0,0.063,$1978,2024/11/28,Paris,mobile,data anaytics training,48.866715,2.380807
A3460,Data Analytcis Course,103.0,4821.0,$214.54,30.0,6.0,0.058,$1408,13-11-2024,London,tablet,data analitics online,51.481978,-0.156399
A3461,Machine Learning Course,187.0,3289.0,$186.04,23.0,5.0,0.027,$1645,2024-11-06,London,desktop,data analytics course,51.485739,-0.124822
A3462,DevOps Course,172.0,4441.0,$209.18,17.0,10.0,0.043,,2024-11-29,Paris,desktop,data analitics online,48.846028,2.357152
A3463,Data Analytcis Course,105.0,3000.0,$185.97,17.0,6.0,0.057,$1993,2024-11-29,London,mobile,data analitics online,51.482911,-0.126209
A3464,Machine Learning Course,181.0,4156.0,$245.68,22.0,10.0,0.031,$1336,2024-11-14,Berlin,mobile,learn data analytics,52.495496,13.375738
A3465,Software Engineer Course,172.0,5314.0,$240.69,14.0,9.0,,$1998,2024-11-23,London,tablet,learn data analytics,51.512199,-0.129839
A3466,Machine Learning Course,98.0,4655.0,$182.99,21.0,10.0,0.102,$1918,25-11-2024,London,desktop,data analytics course,51.48586,-0.104112
A3467,Software Engineer Course,92.0,3226.0,$236.27,17.0,6.0,,$1473,10-11-2024,London,tablet,data anaytics training,51.506797,-0.132752
A3468,Data Analytcis Course,102.0,5246.0,$234.71,20.0,4.0,0.039,$1903,25-11-2024,Berlin,tablet,data anaytics training,52.49757,13.400885
A3469,Data Analytcis Course,143.0,5545.0,$246.64,26.0,9.0,0.063,$1105,2024/11/08,London,mobile,learn data analytics,51.481778,-0.14471
A3470,Software Engineer Course,111.0,4069.0,$203.57,25.0,4.0,0.033,$1724,2024/11/07,Berlin,mobile,data anaytics training,52.523943,13.390702
A3471,Software Engineer Course,116.0,4689.0,$198.9,27.0,3.0,0.026,$1553,2024-11-24,London,mobile,data anaytics training,51.495263,-0.131761
A3472,Data Analytcis Course,148.0,3907.0,$199.43,11.0,7.0,0.047,$1253,2024-11-20,Berlin,desktop,data analitics online,52.523818,13.419878
A3473,Software Engineer Course,90.0,5137.0,$219.64,21.0,7.0,0.078,$1958,2024/11/30,Berlin,mobile,online data analytic,52.492438,13.433969
A3474,Data Analytcis Course,80.0,3836.0,$209.37,20.0,7.0,,$1937,28-11-2024,Paris,tablet,online data analytic,48.841149,2.380911
A3475,DevOps Course,188.0,4727.0,$245.59,12.0,6.0,0.032,$1321,24-11-2024,London,mobile,learn data analytics,51.51371,-0.10919
A3476,Machine Learning Course,114.0,3880.0,,18.0,3.0,0.026,$1217,2024/11/18,Paris,mobile,data analitics online,48.885427,2.356117
A3477,DevOps Course,112.0,3639.0,$185.6,27.0,7.0,0.062,$1517,2024/11/17,Paris,tablet,analytics for data,48.855952,2.331965
A3478,Data Analytcis Course,96.0,3858.0,$199.81,15.0,7.0,,$1672,15-11-2024,London,mobile,data analitics online,51.498967,-0.155689
A3479,Software Engineer Course,,3699.0,$186.22,23.0,,,$1218,2024-11-23,Paris,tablet,analytics for data,48.851861,2.356168
A3480,DevOps Course,172.0,5955.0,$216.07,15.0,7.0,0.038,$1323,2024-11-02,London,mobile,learn data analytics,51.529615,-0.137295
A3481,DevOps Course,134.0,5520.0,$189.43,22.0,10.0,,$1319,30-11-2024,Berlin,desktop,data analitics online,52.495993,13.409507
A3482,Machine Learning Course,148.0,3884.0,$233.46,14.0,5.0,0.034,$1138,2024-11-11,Berlin,mobile,data analitics online,52.53863,13.37624
A3483,DevOps Course,191.0,5361.0,$220.04,17.0,10.0,0.052,$1034,2024/11/09,London,mobile,analytics for data,51.480797,-0.150867
A3484,Machine Learning Course,168.0,5384.0,$235.64,28.0,3.0,0.018,,2024-11-16,London,mobile,data analytics course,51.505185,-0.145817
A3485,Machine Learning Course,84.0,4388.0,$238.98,29.0,4.0,0.048,$1271,14-11-2024,London,mobile,analytics for data,51.521463,-0.10086
A3486,DevOps Course,80.0,5699.0,$213.94,17.0,6.0,0.075,$1511,25-11-2024,London,mobile,learn data analytics,51.524334,-0.10659
A3487,Data Analytcis Course,136.0,3705.0,$212.05,16.0,9.0,,$1471,2024-11-14,Paris,desktop,analytics for data,48.828403,2.371074
A3488,Data Analytcis Course,,3256.0,$233.35,15.0,7.0,,$1106,10-11-2024,Paris,tablet,analytics for data,48.871264,2.381633
A3489,Machine Learning Course,157.0,4026.0,$192.69,19.0,3.0,0.019,$1028,2024-11-09,London,tablet,analytics for data,51.531002,-0.122155
A3490,DevOps Course,,3148.0,$182.49,21.0,3.0,0.032,$1493,2024/11/22,London,tablet,data analytics course,51.482653,-0.104927
A3491,Data Analytcis Course,137.0,5244.0,$187.79,20.0,,,$1915,2024-11-11,London,tablet,online data analytic,51.479434,-0.143342
A3492,Machine Learning Course,121.0,5220.0,$200.98,21.0,5.0,0.041,$1773,2024-11-13,Paris,desktop,data analitics online,48.854219,2.378003
A3493,Data Analytcis Course,169.0,5430.0,$233.01,27.0,,0.053,$2000,2024-11-10,Paris,mobile,learn data analytics,48.871217,2.366503
A3494,Machine Learning Course,83.0,4693.0,$188.45,24.0,6.0,0.072,$1539,2024-11-16,Berlin,mobile,analytics for data,52.50359,13.39358
A3495,DevOps Course,175.0,4723.0,$237.92,19.0,,,$1906,2024-11-12,Berlin,mobile,online data analytic,52.512926,13.416091
A3496,Software Engineer Course,123.0,5812.0,$180.11,25.0,4.0,0.033,$1293,2024-11-21,London,tablet,data analitics online,51.47775,-0.145632
A3497,Machine Learning Course,135.0,4611.0,,17.0,7.0,,$1697,14-11-2024,Paris,desktop,online data analytic,48.839417,2.344373
A3498,Software Engineer Course,126.0,4960.0,$228.68,30.0,3.0,0.058,$1114,26-11-2024,Berlin,mobile,online data analytic,52.528393,13.390838
A3499,Software Engineer Course,171.0,4549.0,$181.87,18.0,3.0,,$1965,09-11-2024,Paris,mobile,analytics for data,48.843845,2.370594
A3500,Software Engineer Course,185.0,4803.0,$248.77,30.0,5.0,0.027,$1806,2024-11-05,London,mobile,learn data analytics,51.509924,-0.12477
A3501,Machine Learning Course,157.0,3164.0,$227.73,20.0,3.0,0.034,,20-11-2024,London,mobile,data anaytics training,51.521548,-0.102459
A3502,DevOps Course,123.0,3343.0,$190.66,14.0,5.0,0.041,$1562,17-11-2024,London,mobile,data analytics course,51.525571,-0.13703
A3503,DevOps Course,122.0,5718.0,$211.65,14.0,4.0,0.033,$1857,19-11-2024,Paris,tablet,data analitics online,48.876494,2.355162
A3504,DevOps Course,97.0,3754.0,$180.42,24.0,10.0,0.103,$1011,2024/11/16,Berlin,tablet,analytics for data,52.539932,13.419614
A3505,Machine Learning Course,88.0,3684.0,$198.73,30.0,4.0,0.045,$1195,02-11-2024,London,mobile,online data analytic,51.489868,-0.154909
A3506,DevOps Course,81.0,5068.0,$204.53,,9.0,0.044,$1773,2024/11/03,Berlin,tablet,data analitics online,52.53578,13.402799
A3507,DevOps Course,96.0,5538.0,$188.79,28.0,6.0,0.062,$1181,2024/11/18,London,mobile,online data analytic,51.531734,-0.107785
A3508,Data Analytcis Course,163.0,4813.0,$190.77,22.0,8.0,0.049,,2024/11/25,Paris,desktop,online data analytic,48.830342,2.327974
A3509,Data Analytcis Course,,3003.0,$210.63,16.0,10.0,,$1756,2024-11-16,London,tablet,data anaytics training,51.504039,-0.151234
A3510,DevOps Course,142.0,3348.0,$242.31,12.0,8.0,,$1220,2024-11-21,London,tablet,online data analytic,51.536281,-0.130587
A3511,Machine Learning Course,83.0,3926.0,$186.63,21.0,5.0,0.06,$1407,2024/11/06,Berlin,tablet,data analitics online,52.544808,13.395358
A3512,Software Engineer Course,188.0,3069.0,$214.16,26.0,4.0,0.021,$1563,2024/11/14,Berlin,desktop,learn data analytics,52.507567,13.375155
A3513,Data Analytcis Course,193.0,3978.0,$231.8,20.0,3.0,0.046,$1126,2024/11/16,London,mobile,online data analytic,51.496739,-0.130441
A3514,Data Analytcis Course,181.0,3652.0,$206.2,27.0,7.0,0.039,$1690,2024-11-03,Paris,tablet,analytics for data,48.88598,2.351777
A3515,DevOps Course,199.0,4400.0,$228.05,26.0,8.0,0.04,$1025,2024/11/09,Berlin,tablet,learn data analytics,52.50426,13.398143
A3516,Data Analytcis Course,167.0,5503.0,$232.28,19.0,9.0,0.054,$1644,2024-11-05,Paris,mobile,data anaytics training,48.881726,2.357146
A3517,Machine Learning Course,189.0,4955.0,$215.87,21.0,3.0,0.033,$1238,2024-11-17,Paris,mobile,data analitics online,48.866696,2.377303
A3518,Machine Learning Course,125.0,3469.0,$192.84,16.0,8.0,0.036,$1259,2024/11/17,Berlin,desktop,data analytics course,52.545112,13.424031
A3519,Machine Learning Course,166.0,4096.0,$204.43,28.0,5.0,0.03,$1579,06-11-2024,London,desktop,learn data analytics,51.488405,-0.13815
A3520,Data Analytcis Course,181.0,5171.0,$208.69,14.0,4.0,0.022,$1628,2024-11-23,Berlin,mobile,data analytics course,52.522929,13.399262
A3521,Machine Learning Course,,4878.0,$183.26,25.0,3.0,,$1986,2024-11-23,Berlin,desktop,learn data analytics,52.547235,13.421435
A3522,Software Engineer Course,127.0,3682.0,,21.0,9.0,0.071,$1384,2024-11-22,Paris,tablet,data anaytics training,48.85932,2.340347
A3523,Machine Learning Course,83.0,3933.0,$214.61,29.0,6.0,0.048,$1427,20-11-2024,London,tablet,data anaytics training,51.501367,-0.128606
A3524,Software Engineer Course,80.0,3240.0,$221.11,29.0,,,$1263,14-11-2024,London,desktop,learn data analytics,51.51418,-0.137027
A3525,DevOps Course,105.0,3030.0,$185.91,24.0,5.0,0.048,$1263,2024/11/02,London,desktop,data analytics course,51.482611,-0.118027
A3526,Software Engineer Course,155.0,4676.0,$219.3,26.0,,,$1787,2024-11-02,London,tablet,learn data analytics,51.491597,-0.119202
A3527,Data Analytcis Course,185.0,,$208.41,25.0,3.0,0.047,$1006,2024-11-13,Berlin,mobile,data anaytics training,52.516225,13.402204
A3528,DevOps Course,132.0,5616.0,,28.0,7.0,0.053,$1491,26-11-2024,London,desktop,data analitics online,51.51497,-0.155319
A3529,Machine Learning Course,198.0,5736.0,$227.53,14.0,9.0,0.045,$1607,2024-11-18,Berlin,mobile,learn data analytics,52.532222,13.375671
A3530,Software Engineer Course,184.0,3641.0,$189.0,22.0,7.0,0.038,$1905,2024-11-15,Berlin,tablet,data anaytics training,52.51411,13.43413
A3531,Machine Learning Course,190.0,5429.0,$243.6,23.0,8.0,0.037,,2024-11-23,Paris,tablet,data analytics course,48.846632,2.368536
A3532,DevOps Course,127.0,4327.0,$220.57,24.0,5.0,,$1017,21-11-2024,Paris,mobile,data analytics course,48.865695,2.349047
